id,neighbourhood,latitude,longitude,room_type,price,year
41320665,Lower East Side,40.7234,-73.9904,Entire home/apt,175,2021
41321694,Arverne,40.5943,-73.79492,Entire home/apt,271,2021
41321794,Cypress Hills,40.68205,-73.89361,Entire home/apt,129,2021
41322723,Williamsburg,40.71135,-73.94946,Entire home/apt,175,2021
41322811,Parkchester,40.83555,-73.86655,Private room,70,2021
41324037,Elmhurst,40.7339,-73.8883,Private room,120,2021
41324719,Bedford-Stuyvesant,40.68644,-73.94994,Entire home/apt,170,2021
41326154,East Harlem,40.81338,-73.93592,Entire home/apt,72,2021
41326373,East Flatbush,40.64136,-73.94928,Private room,56,2021
41326428,East Harlem,40.79861,-73.9436,Private room,150,2021
41335848,Lower East Side,40.72307,-73.98965,Private room,150,2021
41336130,Upper East Side,40.77644,-73.9539,Entire home/apt,135,2021
41336712,Upper West Side,40.76862,-73.98513,Entire home/apt,895,2021
41339796,Bushwick,40.70092,-73.9277,Private room,65,2021
41340224,Bedford-Stuyvesant,40.6958,-73.94469,Private room,65,2021
41341127,Chelsea,40.73963,-74.00034,Entire home/apt,500,2021
41343884,East Village,40.7331,-73.98754,Entire home/apt,574,2021
41348519,Throgs Neck,40.81465,-73.81808,Private room,105,2021
41348789,Fort Greene,40.68834,-73.97729,Entire home/apt,450,2021
41348970,Fort Greene,40.68255,-73.96807,Entire home/apt,80,2021
41349499,Richmond Hill,40.70341,-73.82744,Entire home/apt,110,2021
41350522,Borough Park,40.63545,-74.00564,Private room,98,2021
41352166,Bedford-Stuyvesant,40.67947,-73.94293,Entire home/apt,252,2021
41352511,Tremont,40.8436,-73.89071,Private room,170,2021
41353082,Washington Heights,40.83323,-73.94456,Private room,45,2021
41353712,Bedford-Stuyvesant,40.68963,-73.93174,Entire home/apt,96,2021
41353833,Chelsea,40.74179,-74.00401,Entire home/apt,170,2021
41354388,Greenpoint,40.73013,-73.95508,Entire home/apt,90,2021
41362108,Bergen Beach,40.62284,-73.90929,Private room,95,2021
41365538,Midtown,40.76526,-73.9767,Entire home/apt,725,2021
41369046,Midtown,40.7653,-73.97642,Entire home/apt,360,2021
41370571,Maspeth,40.71636,-73.90347,Private room,100,2021
41370965,Bedford-Stuyvesant,40.69087,-73.9247,Private room,49,2021
41371194,Midtown,40.76337,-73.97508,Entire home/apt,635,2021
41372828,Prospect Heights,40.68051,-73.96709,Entire home/apt,125,2021
41373193,Midtown,40.76436,-73.97562,Entire home/apt,2565,2021
41373717,Midtown,40.7639,-73.98376,Entire home/apt,399,2021
41373989,East Elmhurst,40.75918,-73.87907,Private room,45,2021
41374977,Ridgewood,40.71257,-73.90038,Private room,47,2021
41375164,East New York,40.66319,-73.86255,Entire home/apt,127,2021
41375705,Ridgewood,40.70981,-73.89823,Private room,47,2021
41377479,Kingsbridge,40.86457,-73.89998,Private room,70,2021
41377652,Chelsea,40.74691,-73.9915,Private room,86,2021
41379802,Williamsburg,40.70653,-73.93482,Entire home/apt,163,2021
41380528,Hell's Kitchen,40.75616,-73.99538,Entire home/apt,660,2021
41380850,Allerton,40.85746,-73.86339,Entire home/apt,75,2021
41382383,Midtown,40.75119,-73.97166,Entire home/apt,599,2021
41383676,Flatbush,40.64344,-73.96109,Entire home/apt,100,2021
41383774,Howard Beach,40.65576,-73.83425,Entire home/apt,88,2021
41383957,Allerton,40.8606,-73.86433,Entire home/apt,88,2021
41395051,Hell's Kitchen,40.76139,-73.98744,Entire home/apt,175,2021
41395190,Chelsea,40.74244,-73.99551,Private room,60,2021
41395481,Ridgewood,40.71057,-73.89799,Private room,47,2021
41396507,East Harlem,40.79927,-73.94248,Private room,48,2021
41396770,Ridgewood,40.70985,-73.89807,Private room,55,2021
41397011,East Harlem,40.79921,-73.94192,Private room,53,2021
41399557,East Harlem,40.7956,-73.945,Private room,110,2021
41400433,Harlem,40.82022,-73.95387,Private room,150,2021
41401667,Ridgewood,40.70865,-73.89821,Private room,55,2021
41402380,Ridgewood,40.70844,-73.89875,Private room,47,2021
41402463,Gramercy,40.73292,-73.98483,Entire home/apt,110,2021
41403289,East Flatbush,40.6495,-73.93226,Entire home/apt,140,2021
41403642,Bushwick,40.69534,-73.92904,Private room,35,2021
41404723,Elmhurst,40.7339,-73.88809,Private room,88,2021
41405716,Theater District,40.75906,-73.98423,Entire home/apt,160,2021
41406338,Upper East Side,40.7765,-73.94955,Entire home/apt,120,2021
41410961,Brooklyn Heights,40.691,-73.99658,Entire home/apt,240,2021
41420151,Greenpoint,40.72753,-73.95606,Private room,80,2021
41422541,Bronxdale,40.85538,-73.86593,Private room,55,2021
41425572,Midtown,40.7553,-73.97288,Private room,3087,2021
41425597,Midtown,40.7553,-73.97288,Private room,2026,2021
41425624,Midtown,40.75615,-73.97406,Private room,1159,2021
41426877,Astoria,40.75766,-73.91639,Private room,44,2021
41430114,Williamsburg,40.71442,-73.96233,Entire home/apt,151,2021
41430275,East Harlem,40.79983,-73.94118,Entire home/apt,95,2021
41430801,St. Albans,40.69865,-73.76679,Entire home/apt,399,2021
41431376,Prospect-Lefferts Gardens,40.6571,-73.95195,Entire home/apt,286,2021
41431930,Bedford-Stuyvesant,40.6813,-73.91196,Private room,30,2021
41432579,Williamsburg,40.70973,-73.94746,Entire home/apt,119,2021
41433498,Hell's Kitchen,40.76605,-73.98434,Entire home/apt,175,2021
41433641,Morris Park,40.85251,-73.85052,Private room,55,2021
41433908,Carroll Gardens,40.68505,-73.99436,Entire home/apt,124,2021
41434697,Corona,40.7461,-73.86559,Private room,55,2021
41435379,East Flatbush,40.64052,-73.93388,Private room,293,2021
41450513,Nolita,40.72052,-73.99553,Entire home/apt,296,2021
41454887,SoHo,40.72678,-74.00176,Entire home/apt,150,2021
41456016,Flushing,40.76789,-73.82726,Entire home/apt,213,2021
41456307,Cypress Hills,40.67723,-73.89856,Private room,76,2021
41456919,Hell's Kitchen,40.76685,-73.98983,Entire home/apt,125,2021
41458624,Williamsburg,40.71969,-73.94079,Entire home/apt,264,2021
41462107,Baychester,40.86871,-73.83454,Entire home/apt,200,2021
41466873,Upper East Side,40.78196,-73.95055,Private room,130,2021
41472347,Greenpoint,40.72929,-73.95756,Private room,65,2021
41474950,Midtown,40.74608,-73.98852,Entire home/apt,197,2021
41479095,East Harlem,40.79054,-73.94186,Entire home/apt,169,2021
41480537,East Village,40.7225,-73.97953,Entire home/apt,299,2021
41482345,Rego Park,40.72632,-73.86212,Private room,45,2021
41485666,Cypress Hills,40.67614,-73.90038,Entire home/apt,152,2021
41490532,Wakefield,40.89649,-73.85695,Private room,35,2021
41492412,Borough Park,40.6426,-73.99851,Entire home/apt,200,2021
41493321,Harlem,40.8032,-73.9522,Entire home/apt,450,2021
41494796,Sunset Park,40.63996,-74.02032,Entire home/apt,80,2021
41494959,Harlem,40.81977,-73.95643,Private room,90,2021
41496244,Astoria,40.76346,-73.91785,Entire home/apt,150,2021
41497420,Rosedale,40.66524,-73.73778,Entire home/apt,165,2021
41499023,Long Island City,40.75542,-73.92047,Entire home/apt,94,2021
41499398,Chinatown,40.71642,-73.99836,Entire home/apt,125,2021
41502557,Hell's Kitchen,40.77186,-73.99311,Entire home/apt,140,2021
41504047,Williamsburg,40.70804,-73.93262,Private room,85,2021
41504589,Sunnyside,40.74199,-73.92738,Private room,40,2021
41506185,Kips Bay,40.73929,-73.98178,Entire home/apt,140,2021
41506868,Springfield Gardens,40.65602,-73.75393,Entire home/apt,90,2021
41507050,Kips Bay,40.73821,-73.98019,Entire home/apt,160,2021
41509036,Long Island City,40.76279,-73.92756,Entire home/apt,75,2021
41509425,Bushwick,40.69704,-73.9333,Private room,45,2021
41509781,Astoria,40.77438,-73.92512,Private room,200,2021
41509796,Harlem,40.81616,-73.94689,Entire home/apt,66,2021
41509963,Harlem,40.81457,-73.94541,Entire home/apt,66,2021
41527827,Arverne,40.5928,-73.79781,Entire home/apt,130,2021
41528332,Concourse,40.83248,-73.92067,Private room,50,2021
41529631,Greenpoint,40.72749,-73.95069,Entire home/apt,1500,2021
41531671,Midtown,40.74815,-73.98892,Entire home/apt,260,2021
41535925,Bushwick,40.69227,-73.92518,Private room,40,2021
41536763,Springfield Gardens,40.66036,-73.7563,Entire home/apt,250,2021
41538119,Elmhurst,40.74007,-73.87123,Private room,75,2021
41538377,Harlem,40.82697,-73.93944,Private room,48,2021
41547677,NoHo,40.7253,-73.99395,Entire home/apt,275,2021
41549233,Greenpoint,40.73347,-73.95437,Entire home/apt,80,2021
41552433,Upper East Side,40.77352,-73.96482,Entire home/apt,410,2021
41554237,Jamaica,40.70689,-73.7987,Private room,64,2021
41558676,Williamsburg,40.71286,-73.95799,Private room,60,2021
41558910,Bedford-Stuyvesant,40.68629,-73.93082,Entire home/apt,100,2021
41559646,Flushing,40.76324,-73.82956,Private room,24,2021
41563296,Washington Heights,40.84704,-73.93503,Entire home/apt,700,2021
41563781,Bushwick,40.69005,-73.91467,Entire home/apt,132,2021
41564056,Kips Bay,40.74447,-73.97961,Entire home/apt,119,2021
41564625,East Elmhurst,40.76448,-73.86508,Entire home/apt,95,2021
41565203,Flushing,40.76558,-73.83058,Private room,69,2021
41566074,Fordham,40.87122,-73.89237,Entire home/apt,43,2021
41567947,Bushwick,40.70541,-73.92392,Entire home/apt,68,2021
41568190,Morris Park,40.84754,-73.84657,Private room,65,2021
41569497,Glendale,40.70459,-73.8646,Private room,68,2021
41569923,Williamsburg,40.71552,-73.95539,Entire home/apt,260,2021
41580497,Greenwich Village,40.73495,-73.99694,Entire home/apt,300,2021
41580681,Chelsea,40.73953,-74.00084,Entire home/apt,141,2021
41581379,Flushing,40.76496,-73.83085,Private room,49,2021
41582140,Hell's Kitchen,40.76613,-73.99306,Entire home/apt,850,2021
41582446,Sunset Park,40.65963,-73.98923,Entire home/apt,102,2021
41582973,Hell's Kitchen,40.76169,-73.99451,Entire home/apt,129,2021
41583204,Bedford-Stuyvesant,40.68353,-73.9368,Entire home/apt,156,2021
41583537,Kips Bay,40.7446,-73.97896,Entire home/apt,110,2021
41585180,Upper East Side,40.77011,-73.95687,Entire home/apt,230,2021
41585641,Bushwick,40.7021,-73.91899,Private room,50,2021
41586173,Kips Bay,40.73868,-73.97963,Entire home/apt,140,2021
41586699,East Village,40.72182,-73.98046,Entire home/apt,550,2021
41588070,Hell's Kitchen,40.7572,-73.99568,Entire home/apt,980,2021
41588607,Bushwick,40.685,-73.909,Entire home/apt,113,2021
41588916,Williamsburg,40.70951,-73.95931,Entire home/apt,800,2021
41590667,Borough Park,40.64029,-73.99548,Shared room,25,2021
41591285,East New York,40.6731,-73.89342,Entire home/apt,79,2021
41593082,SoHo,40.72363,-74.0026,Private room,390,2021
41593430,Flatbush,40.63134,-73.9572,Entire home/apt,200,2021
41594141,East New York,40.67122,-73.89325,Entire home/apt,75,2021
41594233,Jackson Heights,40.75036,-73.89206,Entire home/apt,125,2021
41595946,East Elmhurst,40.76655,-73.87822,Private room,94,2021
41596532,Bedford-Stuyvesant,40.69598,-73.94185,Entire home/apt,165,2021
41597144,East Elmhurst,40.76858,-73.87789,Private room,95,2021
41597652,Jamaica,40.70616,-73.79868,Private room,60,2021
41598391,Brighton Beach,40.57674,-73.96193,Private room,50,2021
41605317,Concourse,40.83208,-73.92231,Private room,40,2021
41609145,Tribeca,40.714001,-74.009567,Entire home/apt,459,2021
41609269,Upper East Side,40.77233,-73.95668,Entire home/apt,136,2021
41612833,Morris Park,40.85594,-73.83881,Private room,100,2021
41613214,Concourse,40.83249,-73.92051,Private room,50,2021
41614248,Tompkinsville,40.63205,-74.09133,Entire home/apt,87,2021
41616614,Bedford-Stuyvesant,40.6844,-73.93477,Entire home/apt,197,2021
41617032,Prospect-Lefferts Gardens,40.65709,-73.94877,Entire home/apt,165,2021
41619957,Elmhurst,40.73875,-73.87337,Shared room,30,2021
41620668,Astoria,40.76525,-73.92647,Private room,68,2021
41620742,Bedford-Stuyvesant,40.69327,-73.95048,Private room,60,2021
41621752,Harlem,40.8209,-73.95279,Entire home/apt,90,2021
41625711,Bushwick,40.69005,-73.91931,Private room,36,2021
41633679,Tribeca,40.715,-74.00847,Private room,70,2021
41634451,Mariners Harbor,40.63686,-74.1537,Entire home/apt,55,2021
41636635,Elmhurst,40.74329,-73.89043,Private room,80,2021
41637801,Upper West Side,40.78538,-73.97074,Entire home/apt,100,2021
41637835,Glendale,40.70439,-73.86589,Private room,50,2021
41641376,Glendale,40.70631,-73.86421,Private room,60,2021
41642106,Midtown,40.74485,-73.98449,Entire home/apt,130,2021
41642747,Laurelton,40.67389,-73.75,Entire home/apt,106,2021
41643230,Elmhurst,40.73823,-73.87234,Shared room,30,2021
41644297,Upper East Side,40.77102,-73.95438,Private room,70,2021
41645034,Financial District,40.70624,-74.00643,Entire home/apt,408,2021
41646887,City Island,40.85726,-73.78951,Entire home/apt,103,2021
41647808,Mount Hope,40.84829,-73.90444,Private room,45,2021
41656896,Williamsburg,40.71529,-73.94221,Entire home/apt,89,2021
41662321,Prospect-Lefferts Gardens,40.658,-73.95406,Entire home/apt,100,2021
41662444,Kips Bay,40.73926,-73.98181,Entire home/apt,140,2021
41663709,Chelsea,40.74159,-74.00029,Entire home/apt,349,2021
41664099,Ozone Park,40.67723,-73.84103,Private room,39,2021
41665877,College Point,40.77892,-73.84258,Entire home/apt,102,2021
41666464,Hell's Kitchen,40.76434,-73.99464,Entire home/apt,399,2021
41666895,SoHo,40.72052,-73.99802,Entire home/apt,75,2021
41667880,Jamaica,40.70643,-73.7998,Private room,60,2021
41667896,Jamaica,40.70628,-73.80028,Private room,60,2021
41668296,East Harlem,40.80546,-73.94036,Private room,53,2021
41670137,Elmhurst,40.74178,-73.89023,Private room,35,2021
41670159,East Village,40.72762,-73.98941,Private room,130,2021
41670313,Elmhurst,40.74134,-73.88844,Private room,30,2021
41682580,Flushing,40.76538,-73.83054,Private room,48,2021
41688294,Murray Hill,40.74551,-73.97717,Private room,55,2021
41688439,Upper East Side,40.77944,-73.95412,Entire home/apt,100,2021
41689315,Fort Greene,40.69652,-73.97125,Entire home/apt,185,2021
41690071,Sunset Park,40.64876,-74.00597,Entire home/apt,117,2021
41690158,Astoria,40.76701,-73.92632,Private room,54,2021
41691214,Ditmars Steinway,40.775,-73.91161,Entire home/apt,95,2021
41691667,East New York,40.66852,-73.87476,Private room,120,2021
41691772,East Flatbush,40.66166,-73.92155,Private room,49,2021
41692454,Jamaica,40.67129,-73.77873,Private room,60,2021
41693525,Bay Ridge,40.62415,-74.03303,Private room,55,2021
41693557,Upper East Side,40.77951,-73.94831,Entire home/apt,1000,2021
41709744,Fort Greene,40.69731,-73.97144,Entire home/apt,186,2021
41710457,Bedford-Stuyvesant,40.68944,-73.94402,Entire home/apt,84,2021
41710729,East Harlem,40.78643,-73.94858,Entire home/apt,168,2021
41711549,Long Island City,40.76269,-73.93927,Private room,75,2021
41712212,Crown Heights,40.67742,-73.9468,Entire home/apt,200,2021
41715665,SoHo,40.72439,-74.00446,Entire home/apt,120,2021
41718756,Williamsburg,40.70956,-73.94896,Private room,42,2021
41719216,Upper West Side,40.79633,-73.96262,Entire home/apt,85,2021
41719344,Midwood,40.62528,-73.96188,Private room,95,2021
41720005,Prospect Heights,40.67409,-73.96691,Private room,55,2021
41720265,Canarsie,40.63351,-73.89449,Entire home/apt,79,2021
41720411,Woodside,40.74515,-73.89434,Private room,62,2021
41720653,SoHo,40.72174,-74.0041,Entire home/apt,1600,2021
41721703,Bushwick,40.69803,-73.92995,Private room,40,2021
41722316,Rego Park,40.73004,-73.86114,Entire home/apt,149,2021
41722400,Williamsburg,40.71154,-73.95816,Private room,61,2021
41722638,Rosedale,40.66339,-73.7397,Entire home/apt,83,2021
41725492,East New York,40.66749,-73.8836,Entire home/apt,234,2021
41726620,Inwood,40.86797,-73.92685,Entire home/apt,101,2021
41733738,Bergen Beach,40.62806,-73.91445,Entire home/apt,154,2021
41739955,Long Island City,40.75385,-73.92912,Entire home/apt,105,2021
41742930,Harlem,40.82954,-73.94108,Entire home/apt,70,2021
41745187,Bedford-Stuyvesant,40.68952,-73.93848,Entire home/apt,220,2021
41746849,Jamaica,40.69509,-73.81158,Private room,66,2021
41748426,Rego Park,40.72093,-73.85826,Private room,80,2021
41749492,Upper East Side,40.77129,-73.95342,Entire home/apt,120,2021
41750670,Jamaica,40.70811,-73.801,Private room,60,2021
41752911,Williamsburg,40.70804,-73.95672,Private room,53,2021
41753654,Kingsbridge,40.88395,-73.89777,Entire home/apt,80,2021
41762302,Brighton Beach,40.57557,-73.95533,Entire home/apt,175,2021
41764922,Gowanus,40.67675,-73.98409,Entire home/apt,395,2021
41767375,Bedford-Stuyvesant,40.68554,-73.92618,Private room,29,2021
41767810,Hell's Kitchen,40.75943,-73.99629,Entire home/apt,160,2021
41769297,Harlem,40.82745,-73.94783,Private room,100,2021
41770189,Harlem,40.81743,-73.94215,Private room,75,2021
41770339,Williamsburg,40.70811,-73.94474,Entire home/apt,67,2021
41771807,Long Island City,40.7562,-73.94027,Shared room,20,2021
41771957,Bedford-Stuyvesant,40.68896,-73.92877,Private room,38,2021
41772235,Park Slope,40.67412,-73.98076,Entire home/apt,300,2021
41772766,Long Island City,40.74762,-73.92209,Private room,77,2021
41772813,Long Island City,40.75562,-73.94238,Shared room,99,2021
41772939,Long Island City,40.75775,-73.94224,Shared room,99,2021
41773154,Long Island City,40.75573,-73.94172,Shared room,99,2021
41773749,Long Island City,40.75614,-73.94065,Shared room,99,2021
41775095,Long Island City,40.7579,-73.94112,Shared room,99,2021
41775277,Long Island City,40.75777,-73.94078,Shared room,99,2021
41775384,Long Island City,40.75756,-73.94095,Private room,99,2021
41775484,Long Island City,40.75775,-73.94061,Private room,99,2021
41775678,Chelsea,40.7452,-74.00125,Entire home/apt,90,2021
41783575,Prospect-Lefferts Gardens,40.65614,-73.95171,Private room,90,2021
41786442,Bedford-Stuyvesant,40.69169,-73.95744,Entire home/apt,204,2021
41789758,Upper East Side,40.78311,-73.94711,Entire home/apt,980,2021
41790722,East New York,40.6682,-73.88527,Entire home/apt,213,2021
41792404,East Flatbush,40.63775,-73.94435,Entire home/apt,69,2021
41792753,Financial District,40.70651,-74.00777,Hotel room,0,2021
41792887,Gramercy,40.73779,-73.98153,Entire home/apt,140,2021
41793009,East Harlem,40.79442,-73.94127,Entire home/apt,180,2021
41798673,Crown Heights,40.67121,-73.9267,Entire home/apt,75,2021
41799247,Harlem,40.80237,-73.94978,Private room,75,2021
41799372,West Village,40.73912,-74.00113,Entire home/apt,300,2021
41800512,Bushwick,40.69988,-73.91603,Private room,35,2021
41802649,Clinton Hill,40.68305,-73.96615,Private room,55,2021
41803993,Jackson Heights,40.75413,-73.86037,Private room,43,2021
41808573,Greenpoint,40.71944,-73.94971,Private room,275,2021
41811144,Prospect-Lefferts Gardens,40.66378,-73.95267,Entire home/apt,90,2021
41813488,Williamsburg,40.71427,-73.96,Private room,55,2021
41814502,Inwood,40.86425,-73.92965,Entire home/apt,100,2021
41817487,Bedford-Stuyvesant,40.68793,-73.92658,Private room,35,2021
41818659,Bedford-Stuyvesant,40.68613,-73.95123,Private room,68,2021
41819789,Ridgewood,40.70653,-73.90937,Private room,97,2021
41823106,Jamaica,40.68457,-73.78063,Private room,45,2021
41827333,Upper West Side,40.79519,-73.96825,Entire home/apt,180,2021
41832277,Upper West Side,40.79396,-73.96665,Entire home/apt,235,2021
41832407,Howard Beach,40.66598,-73.85381,Private room,37,2021
41833734,Upper East Side,40.77565,-73.95371,Entire home/apt,135,2021
41835818,Midtown,40.75571,-73.96475,Entire home/apt,170,2021
41836119,Midtown,40.75435,-73.96306,Entire home/apt,145,2021
41836159,Midtown,40.75392,-73.96513,Entire home/apt,275,2021
41836700,Richmond Hill,40.69664,-73.83874,Private room,120,2021
41837344,Williamsburg,40.71187,-73.94217,Private room,85,2021
41837640,Williamsburg,40.71047,-73.96171,Entire home/apt,150,2021
41838215,Chelsea,40.74858,-73.99569,Entire home/apt,151,2021
41839419,East Village,40.72949,-73.98555,Entire home/apt,140,2021
41839700,Upper West Side,40.80392,-73.9672,Private room,69,2021
41840000,Williamsburg,40.71527,-73.96254,Private room,50,2021
41840320,Harlem,40.82404,-73.946,Private room,109,2021
41840700,Crown Heights,40.67974,-73.96149,Entire home/apt,224,2021
41841726,Bushwick,40.69906,-73.91932,Entire home/apt,135,2021
41842296,Chelsea,40.74787,-73.99072,Shared room,49,2021
41847495,Crown Heights,40.67178,-73.95849,Entire home/apt,200,2021
41848350,Vinegar Hill,40.70228,-73.98134,Private room,75,2021
41848581,Williamsburg,40.71354,-73.94075,Entire home/apt,65,2021
41850125,Hell's Kitchen,40.76247,-73.98605,Private room,109,2021
41852184,Greenwich Village,40.73362,-73.99435,Entire home/apt,125,2021
41854363,Hell's Kitchen,40.76182,-73.98776,Entire home/apt,98,2021
41854595,Jamaica,40.69456,-73.81007,Private room,75,2021
41855383,West Village,40.73112,-74.00252,Entire home/apt,550,2021
41856757,Midtown,40.75357,-73.97312,Entire home/apt,957,2021
41857370,Jackson Heights,40.75183,-73.88318,Private room,40,2021
41861321,Washington Heights,40.83899,-73.94101,Private room,65,2021
41862437,Borough Park,40.62798,-74.00247,Private room,75,2021
41863007,East Village,40.72622,-73.97851,Private room,70,2021
41863643,Woodside,40.74762,-73.90888,Private room,84,2021
41867299,Upper East Side,40.78141,-73.94656,Entire home/apt,116,2021
41871626,Jackson Heights,40.7479,-73.88179,Entire home/apt,95,2021
41872097,Prospect Heights,40.67369,-73.96532,Entire home/apt,200,2021
41875001,Midland Beach,40.57201,-74.09182,Entire home/apt,150,2021
41880997,Highbridge,40.84106,-73.92465,Private room,55,2021
41882330,Hell's Kitchen,40.764736,-73.992172,Entire home/apt,200,2021
41884444,Williamsburg,40.71178,-73.95792,Private room,78,2021
41886368,Crown Heights,40.67449,-73.9126,Private room,86,2021
41887235,Elmhurst,40.74851,-73.87498,Private room,60,2021
41887622,Laurelton,40.66816,-73.74901,Entire home/apt,48,2021
41888195,Financial District,40.70377,-74.00835,Entire home/apt,180,2021
41889774,Flushing,40.76537,-73.83054,Private room,120,2021
41889937,Flushing,40.76369,-73.82926,Private room,53,2021
41890621,Chelsea,40.7453138,-74.00512281,Entire home/apt,378,2021
41893558,Harlem,40.82188,-73.95719,Entire home/apt,469,2021
41895103,Upper East Side,40.78117,-73.94656,Entire home/apt,275,2021
41899357,Middle Village,40.71361,-73.87964,Entire home/apt,129,2021
41899401,Bay Ridge,40.62566,-74.01968,Shared room,55,2021
41900007,Harlem,40.80746,-73.94989,Entire home/apt,136,2021
41900972,Jackson Heights,40.74974,-73.87934,Private room,46,2021
41902902,Bedford-Stuyvesant,40.67692,-73.91152,Private room,39,2021
41905845,Midtown,40.7645,-73.98405,Entire home/apt,267,2021
41906932,Hell's Kitchen,40.75888,-73.99102,Entire home/apt,120,2021
41907518,Bedford-Stuyvesant,40.69213,-73.93788,Private room,39,2021
41908637,Williamsburg,40.71445,-73.95581,Private room,150,2021
41908671,Williamsburg,40.71881,-73.96339,Entire home/apt,200,2021
41909354,Hell's Kitchen,40.75698,-73.99425,Entire home/apt,150,2021
41909552,Middle Village,40.71178,-73.87995,Entire home/apt,149,2021
41911172,Chelsea,40.75001,-74.00282,Entire home/apt,407,2021
41912608,Sunnyside,40.7442,-73.92393,Entire home/apt,100,2021
41914723,Bedford-Stuyvesant,40.6789,-73.91167,Private room,38,2021
41914819,Midtown,40.75544,-73.96321,Entire home/apt,89,2021
41915430,East Flatbush,40.6438,-73.94973,Entire home/apt,175,2021
41921432,Jackson Heights,40.75021,-73.88902,Private room,80,2021
41922284,Lower East Side,40.71976,-73.98932,Entire home/apt,200,2021
41922570,Woodside,40.74674,-73.90877,Private room,82,2021
41929442,Midtown,40.75556,-73.9628,Entire home/apt,270,2021
41929623,Midtown,40.75443,-73.96302,Entire home/apt,275,2021
41929967,Midtown,40.75574,-73.96449,Entire home/apt,176,2021
41931081,Williamsburg,40.71038,-73.95172,Private room,225,2021
41931349,Flatbush,40.63385,-73.95542,Private room,60,2021
41933554,Washington Heights,40.83741,-73.94554,Private room,59,2021
41934934,Midtown,40.76493,-73.97814,Entire home/apt,195,2021
41935325,Hell's Kitchen,40.75791,-73.9927,Entire home/apt,299,2021
41936946,Brownsville,40.65703,-73.9114,Entire home/apt,300,2021
41939024,Ditmars Steinway,40.78171,-73.91936,Entire home/apt,105,2021
41939842,Hell's Kitchen,40.75999,-73.99538,Entire home/apt,185,2021
41940305,Harlem,40.82208,-73.93799,Entire home/apt,129,2021
41940404,Hell's Kitchen,40.75948,-73.99509,Entire home/apt,280,2021
41940501,Harlem,40.82818,-73.94152,Private room,70,2021
41940576,Hell's Kitchen,40.76076,-73.99511,Entire home/apt,185,2021
41941837,Williamsburg,40.7181,-73.9601,Entire home/apt,134,2021
41944642,Astoria,40.75726,-73.91835,Private room,700,2021
41951271,Bedford-Stuyvesant,40.68784,-73.95175,Entire home/apt,81,2021
41952215,Williamsburg,40.71584,-73.9588,Private room,60,2021
41953191,Forest Hills,40.71878,-73.8425,Private room,120,2021
41955235,Cypress Hills,40.68467,-73.88249,Private room,65,2021
41956902,Midtown,40.76132,-73.96908,Entire home/apt,334,2021
41958174,Canarsie,40.64623,-73.90541,Private room,35,2021
41959247,Bedford-Stuyvesant,40.67777,-73.9196,Entire home/apt,247,2021
41959506,Bedford-Stuyvesant,40.67818,-73.91835,Entire home/apt,514,2021
41959882,Bedford-Stuyvesant,40.68294,-73.9159,Entire home/apt,140,2021
41961661,Morrisania,40.82957,-73.90866,Private room,30,2021
41962326,College Point,40.78707,-73.84912,Private room,62,2021
41962719,Corona,40.73739,-73.86143,Private room,60,2021
41964148,Richmond Hill,40.69541,-73.84731,Entire home/apt,120,2021
41964371,Richmond Hill,40.6976,-73.84717,Entire home/apt,120,2021
41972453,Bedford-Stuyvesant,40.69269,-73.95641,Entire home/apt,52,2021
41973806,East Flatbush,40.64124,-73.94671,Entire home/apt,135,2021
41976399,Astoria,40.768887,-73.933014,Private room,50,2021
41978193,Flatbush,40.65478,-73.95425,Private room,90,2021
41978804,Bushwick,40.6826,-73.90428,Private room,45,2021
41979598,Midwood,40.6109,-73.95906,Entire home/apt,120,2021
41980825,Midtown,40.76135,-73.96952,Entire home/apt,229,2021
41983108,Springfield Gardens,40.67132,-73.76362,Private room,50,2021
41983250,Prospect-Lefferts Gardens,40.66109,-73.96129,Entire home/apt,90,2021
41984737,Prospect Heights,40.68308,-73.97617,Entire home/apt,150,2021
41984853,Bedford-Stuyvesant,40.68017,-73.91665,Entire home/apt,249,2021
41986091,Woodhaven,40.69384,-73.86141,Private room,13,2021
41990825,Astoria,40.76156,-73.91518,Entire home/apt,375,2021
41993997,Long Island City,40.74671,-73.95102,Entire home/apt,850,2021
41995960,Long Island City,40.76263,-73.93065,Private room,75,2021
41996226,Williamsburg,40.71363,-73.94401,Private room,62,2021
41996522,Longwood,40.82155,-73.89805,Private room,130,2021
41996859,Crown Heights,40.67412,-73.94262,Entire home/apt,125,2021
41997418,Upper East Side,40.768772,-73.967888,Entire home/apt,355,2021
41997438,Chelsea,40.75301,-73.995934,Entire home/apt,250,2021
41997469,Chelsea,40.75301,-73.995934,Entire home/apt,382,2021
41997496,Midtown,40.75529,-73.96782,Entire home/apt,534,2021
41997533,Financial District,40.708492,-74.006493,Entire home/apt,239,2021
41998444,Concourse,40.82573,-73.9252,Private room,90,2021
41999241,Wakefield,40.89044,-73.85592,Private room,83,2021
41999901,Midtown,40.75341,-73.9687,Private room,125,2021
42001164,Midtown,40.7526,-73.99308,Entire home/apt,130,2021
42002034,Lower East Side,40.71295,-73.98913,Private room,115,2021
42002119,Bedford-Stuyvesant,40.67886,-73.94771,Private room,40,2021
